id	proteinId	PFAM	short_name	long_name	Evalue	start	end
2305	Beaba1|5143	PF12848	ABC_tran_Xtn	ABC transporter	7.9e-10	354	426
2306	Beaba1|5144	PF00781	DAGK_cat	Diacylglycerol kinase catalytic domain	5.8e-08	150	246
2307	Beaba1|5145	PF02005	TRM	N2,N2-dimethylguanosine tRNA methyltransferase	5.8e-94	40	462
2308	Beaba1|5145	PF02005	TRM	N2,N2-dimethylguanosine tRNA methyltransferase	7e-08	481	537
2309	Beaba1|5146	PF18142	SLATT_fungal	SMODS and SLOG-associating 2TM effector domain	3.4e-28	90	207
2310	Beaba1|5148	PF13302	Acetyltransf_3	Acetyltransferase (GNAT) domain	2.8e-14	23	194
2311	Beaba1|5148	PF00583	Acetyltransf_1	Acetyltransferase (GNAT) family	1.3e-06	130	198
2312	Beaba1|5149	PF03907	Spo7	Spo7-like protein	1e-92	47	277
2313	Beaba1|515	PF00722	Glyco_hydro_16	Glycosyl hydrolases family 16	4.3e-06	97	156
2314	Beaba1|5150	PF00561	Abhydrolase_1	alpha/beta hydrolase fold	9.5e-17	145	464
2315	Beaba1|5150	PF12146	Hydrolase_4	Serine aminopeptidase, S33	7.6e-15	142	262
2316	Beaba1|5150	PF12697	Abhydrolase_6	Alpha/beta hydrolase family	1.3e-12	146	501
2317	Beaba1|5150	PF06028	DUF915	Alpha/beta hydrolase of unknown function (DUF915)	7.7e-05	184	243
2318	Beaba1|5151	PF02714	RSN1_7TM	Calcium-dependent channel, 7TM region, putative phosphate	8e-75	719	1001
2319	Beaba1|5151	PF13967	RSN1_TM	Late exocytosis, associated with Golgi transport	2.5e-44	68	232
2320	Beaba1|5151	PF14703	PHM7_cyt	Cytosolic domain of 10TM putative phosphate transporter	1.2e-09	256	348
2321	Beaba1|5151	PF14703	PHM7_cyt	Cytosolic domain of 10TM putative phosphate transporter	1.1e-17	596	708
2322	Beaba1|5151	PF12621	PHM7_ext	Extracellular tail, of 10TM putative phosphate transporter	7.9e-16	1180	1256
2323	Beaba1|5153	PF12353	eIF3g	Eukaryotic translation initiation factor 3 subunit G	6.5e-44	29	155
2324	Beaba1|5153	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	1.4e-14	218	284
2325	Beaba1|5154	PF04191	PEMT	Phospholipid methyltransferase	2e-21	231	332
2326	Beaba1|5154	PF04191	PEMT	Phospholipid methyltransferase	5.4e-36	502	604
2327	Beaba1|5155	PF10282	Lactonase	Lactonase, 7-bladed beta-propeller	2.4e-79	59	389
2328	Beaba1|5156	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	8.5e-10	67	101
2329	Beaba1|5159	PF05057	DUF676	Putative serine esterase (DUF676)	2.1e-11	369	465
2330	Beaba1|5159	PF05057	DUF676	Putative serine esterase (DUF676)	2.2e-27	522	669
2331	Beaba1|516	PF04757	Pex2_Pex12	Pex2 / Pex12 amino terminal region	1.7e-37	79	281
2332	Beaba1|5160	PF03198	Glyco_hydro_72	Glucanosyltransferase	1.7e-114	16	333
2333	Beaba1|5160	PF07983	X8	X8 domain	1.5e-17	383	458
2334	Beaba1|5161	PF10173	Mit_KHE1	Mitochondrial K+-H+ exchange-related	2.7e-59	2	180
2335	Beaba1|5162	PF17187	Svf1_C	Svf1-like C-terminal lipocalin-like domain	2.5e-59	216	377
2336	Beaba1|5162	PF08622	Svf1	Svf1-like N-terminal lipocalin domain	1.2e-56	55	214
2337	Beaba1|5163	PF00320	GATA	GATA zinc finger	1.5e-14	101	134
2338	Beaba1|5167	PF16491	Peptidase_M48_N	CAAX prenyl protease N-terminal, five membrane helices	5.6e-48	27	208
2339	Beaba1|5167	PF01435	Peptidase_M48	Peptidase family M48	7.7e-39	216	417
2340	Beaba1|5168	PF00583	Acetyltransf_1	Acetyltransferase (GNAT) family	2.1e-06	224	295
2341	Beaba1|5169	PF01636	APH	Phosphotransferase enzyme family	1.5e-05	100	138
2342	Beaba1|517	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	1.6e-07	58	90
2343	Beaba1|5170	PF03069	FmdA_AmdA	Acetamidase/Formamidase family	3.2e-20	7	149
2344	Beaba1|5170	PF03069	FmdA_AmdA	Acetamidase/Formamidase family	9.3e-33	151	313
2345	Beaba1|5171	PF03473	MOSC	MOSC domain	6.5e-28	186	320
2346	Beaba1|5171	PF03476	MOSC_N	MOSC N-terminal beta barrel domain	2.9e-08	2	131
2347	Beaba1|5172	PF01532	Glyco_hydro_47	Glycosyl hydrolase family 47	1.3e-143	102	528
2348	Beaba1|5173	PF00067	p450	Cytochrome P450	1e-58	78	497
2349	Beaba1|5176	PF00109	ketoacyl-synt	Beta-ketoacyl synthase, N-terminal domain	3.5e-67	7	255
2350	Beaba1|5176	PF00668	Condensation	Condensation domain	2.8e-65	2543	2960
2351	Beaba1|5176	PF00501	AMP-binding	AMP-binding enzyme	1.2e-64	2997	3403
2352	Beaba1|5176	PF08659	KR	KR domain	3.5e-42	2088	2262
2353	Beaba1|5176	PF14765	PS-DH	Polyketide synthase dehydratase	9.5e-44	937	1244
2354	Beaba1|5176	PF00698	Acyl_transf_1	Acyl transferase domain	1.5e-39	548	868
2355	Beaba1|5176	PF02801	Ketoacyl-synt_C	Beta-ketoacyl synthase, C-terminal domain	9.2e-30	264	385
2356	Beaba1|5176	PF07993	NAD_binding_4	Male sterility protein	2e-26	3632	3852
2357	Beaba1|5176	PF00550	PP-binding	Phosphopantetheine attachment site	2.3e-06	2379	2443
2358	Beaba1|5176	PF00550	PP-binding	Phosphopantetheine attachment site	3.5e-07	3521	3587
2359	Beaba1|5176	PF16197	KAsynt_C_assoc	Ketoacyl-synthetase C-terminal extension	2.5e-13	389	506
2360	Beaba1|5176	PF01370	Epimerase	NAD dependent epimerase/dehydratase family	5.7e-07	3630	3803
2361	Beaba1|5176	PF00106	adh_short	short chain dehydrogenase	1.5e-06	2090	2203
2362	Beaba1|5176	PF13489	Methyltransf_23	Methyltransferase domain	2.1e-06	1395	1550
2363	Beaba1|5177	PF00107	ADH_zinc_N	Zinc-binding dehydrogenase	6.2e-10	177	255
2364	Beaba1|5177	PF08240	ADH_N	Alcohol dehydrogenase GroES-like domain	9.5e-07	36	96
2365	Beaba1|5178	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	2.8e-08	9	45
2366	Beaba1|5178	PF11951	Fungal_trans_2	Fungal specific transcription factor domain	2.8e-06	252	345
2367	Beaba1|5179	PF00501	AMP-binding	AMP-binding enzyme	9.1e-60	230	659
2368	Beaba1|5179	PF00668	Condensation	Condensation domain	1e-15	918	1275
2369	Beaba1|5179	PF13193	AMP-binding_C	AMP-binding enzyme C-terminal domain	1.8e-06	675	752
2370	Beaba1|5181	PF12697	Abhydrolase_6	Alpha/beta hydrolase family	5.3e-08	61	189
2371	Beaba1|5181	PF00561	Abhydrolase_1	alpha/beta hydrolase fold	3.5e-08	59	146
2372	Beaba1|5182	PF00004	AAA	ATPase family associated with various cellular activities (AAA)	1.5e-16	231	351
2373	Beaba1|5183	PF01915	Glyco_hydro_3_C	Glycosyl hydrolase family 3 C-terminal domain	6.6e-43	370	634
2374	Beaba1|5183	PF00933	Glyco_hydro_3	Glycosyl hydrolase family 3 N terminal domain	1e-34	81	322
2375	Beaba1|5183	PF14310	Fn3-like	Fibronectin type III-like domain	4e-23	681	747
2376	Beaba1|5184	PF00089	Trypsin	Trypsin	5.8e-42	27	257
2377	Beaba1|5184	PF13365	Trypsin_2	Trypsin-like peptidase domain	1.6e-06	53	227
2378	Beaba1|5186	PF14580	LRR_9	Leucine-rich repeat	9e-54	2	164
2379	Beaba1|5187	PF00808	CBFD_NFYB_HMF	Histone-like transcription factor (CBF/NF-Y) and archaeal histone	3.2e-14	19	84
2380	Beaba1|5188	PF00654	Voltage_CLC	Voltage gated chloride channel	6e-89	180	562
2381	Beaba1|5188	PF00571	CBS	CBS domain	2.4e-05	594	651
2382	Beaba1|5188	PF00571	CBS	CBS domain	0.00011	706	751
2383	Beaba1|519	PF13639	zf-RING_2	Ring finger domain	9.4e-09	364	408
2384	Beaba1|519	PF13923	zf-C3HC4_2	Zinc finger, C3HC4 type (RING finger)	2.2e-06	364	407
2385	Beaba1|519	PF00097	zf-C3HC4	Zinc finger, C3HC4 type (RING finger)	1.9e-05	365	407
2386	Beaba1|5190	PF02751	TFIIA_gamma_C	Transcription initiation factor IIA, gamma subunit	1.1e-23	63	108
2387	Beaba1|5190	PF02268	TFIIA_gamma_N	Transcription initiation factor IIA, gamma subunit, helical domain	1.3e-23	8	55
2388	Beaba1|5193	PF00137	ATP-synt_C	ATP synthase subunit C	4e-15	47	105
2389	Beaba1|5193	PF00137	ATP-synt_C	ATP synthase subunit C	4.9e-11	132	189
2390	Beaba1|5194	PF00994	MoCF_biosynth	Probable molybdopterin binding domain	6e-24	8	155
2391	Beaba1|5194	PF00994	MoCF_biosynth	Probable molybdopterin binding domain	4.3e-28	435	584
2392	Beaba1|5194	PF03453	MoeA_N	MoeA N-terminal region (domain I and II)	4.4e-39	251	422
2393	Beaba1|5194	PF03454	MoeA_C	MoeA C-terminal region (domain IV)	7.5e-13	599	666
2394	Beaba1|5195	PF00036	EF-hand_1	EF hand	2e-06	81	105
2395	Beaba1|5195	PF00036	EF-hand_1	EF hand	8.3e-08	116	142
2396	Beaba1|5195	PF00036	EF-hand_1	EF hand	1.7e-06	164	187
2397	Beaba1|5195	PF13499	EF-hand_7	EF-hand domain pair	1.8e-15	114	186
2398	Beaba1|5195	PF13405	EF-hand_6	EF-hand domain	2.7e-06	81	105
2399	Beaba1|5195	PF13405	EF-hand_6	EF-hand domain	4.1e-05	164	186
2400	Beaba1|5195	PF13202	EF-hand_5	EF hand	0.00048	81	100
2401	Beaba1|5195	PF13202	EF-hand_5	EF hand	0.00035	119	139
2402	Beaba1|5195	PF13202	EF-hand_5	EF hand	0.00031	165	186
2403	Beaba1|5195	PF13833	EF-hand_8	EF-hand domain pair	3.8e-05	54	101
2404	Beaba1|5195	PF13833	EF-hand_8	EF-hand domain pair	0.0063	113	138
2405	Beaba1|5195	PF13833	EF-hand_8	EF-hand domain pair	0.0019	141	186
2406	Beaba1|5196	PF10294	Methyltransf_16	Lysine methyltransferase	2.4e-06	193	242
2407	Beaba1|5197	PF04082	Fungal_trans	Fungal specific transcription factor domain	1.7e-19	213	400
2408	Beaba1|5197	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	9.7e-10	30	65
2409	Beaba1|5198	PF07690	MFS_1	Major Facilitator Superfamily	3.1e-44	71	470
2410	Beaba1|5198	PF00083	Sugar_tr	Sugar (and other) transporter	8.8e-14	86	237
2411	Beaba1|5198	PF06609	TRI12	Fungal trichothecene efflux pump (TRI12)	7.6e-11	83	343
2412	Beaba1|5199	PF01398	JAB	JAB1/Mov34/MPN/PAD-1 ubiquitin protease	1.7e-07	17	109
2413	Beaba1|5199	PF13012	MitMem_reg	Maintenance of mitochondrial structure and function	6.4e-07	265	374
2414	Beaba1|52	PF11735	CAP59_mtransfer	Cryptococcal mannosyltransferase 1	4.7e-86	60	317
2415	Beaba1|520	PF07217	Het-C	Heterokaryon incompatibility protein Het-C	2.6e-232	11	569
2416	Beaba1|5200	PF09325	Vps5	Vps5 C terminal like	2.2e-10	433	617
2417	Beaba1|5200	PF00787	PX	PX domain	2.1e-08	291	377
2418	Beaba1|5201	PF13862	BCIP	p21-C-terminal region-binding protein	8.2e-68	36	228
2419	Beaba1|5204	PF01485	IBR	IBR domain, a half RING-finger domain	7.9e-06	495	539
2420	Beaba1|5205	PF00153	Mito_carr	Mitochondrial carrier protein	1.5e-16	41	124
2421	Beaba1|5205	PF00153	Mito_carr	Mitochondrial carrier protein	3e-18	140	230
2422	Beaba1|5205	PF00153	Mito_carr	Mitochondrial carrier protein	1.6e-15	243	330
2423	Beaba1|5207	PF00503	G-alpha	G-protein alpha subunit	2.8e-116	15	344
2424	Beaba1|5207	PF00025	Arf	ADP-ribosylation factor family	6.2e-10	182	278
2425	Beaba1|5208	PF00343	Phosphorylase	Carbohydrate phosphorylase	0.0	160	870
2426	Beaba1|5209	PF00069	Pkinase	Protein kinase domain	4.7e-68	20	299
2427	Beaba1|5209	PF07714	Pkinase_Tyr	Protein tyrosine kinase	3.2e-32	24	229
2428	Beaba1|5209	PF06293	Kdo	Lipopolysaccharide kinase (Kdo/WaaP) family	0.0001	48	160
2429	Beaba1|521	PF00505	HMG_box	HMG (high mobility group) box	8.9e-07	133	202
2430	Beaba1|5210	PF00005	ABC_tran	ABC transporter	3.7e-19	632	764
2431	Beaba1|5210	PF00005	ABC_tran	ABC transporter	9.9e-29	1251	1415
2432	Beaba1|5210	PF00664	ABC_membrane	ABC transporter transmembrane region	1.9e-16	399	563
2433	Beaba1|5210	PF00664	ABC_membrane	ABC transporter transmembrane region	3.3e-21	908	1168
2434	Beaba1|5211	PF01648	ACPS	4'-phosphopantetheinyl transferase superfamily	1.6e-09	13	161
2435	Beaba1|5212	PF08611	DUF1774	Fungal protein of unknown function (DUF1774)	3.3e-36	182	277
2436	Beaba1|5213	PF12774	AAA_6	Hydrolytic ATP binding site of dynein motor region	1.4e-126	1904	2242
2437	Beaba1|5213	PF08385	DHC_N1	Dynein heavy chain, N-terminal region 1	2.3e-117	269	849
2438	Beaba1|5213	PF08393	DHC_N2	Dynein heavy chain, N-terminal region 2	4.4e-117	1360	1762
2439	Beaba1|5213	PF12781	AAA_9	ATP-binding dynein motor region	6.8e-74	3568	3786
2440	Beaba1|5213	PF12780	AAA_8	P-loop containing dynein motor region D4	1.8e-66	2913	3191
2441	Beaba1|5213	PF12775	AAA_7	P-loop containing dynein motor region	4.4e-36	2570	2742
2442	Beaba1|5213	PF12777	MT	Microtubule-binding stalk of dynein motor	5.2e-38	3206	3537
2443	Beaba1|5213	PF07728	AAA_5	AAA domain (dynein-related subfamily)	7.6e-11	2230	2365
2444	Beaba1|5213	PF07728	AAA_5	AAA domain (dynein-related subfamily)	0.00017	2595	2732
2445	Beaba1|5213	PF07728	AAA_5	AAA domain (dynein-related subfamily)	5.4e-05	2937	3093
2446	Beaba1|5213	PF18198	AAA_lid_11	Dynein heavy chain AAA lid domain	3.9e-29	4142	4312
2447	Beaba1|5213	PF03028	Dynein_heavy	Dynein heavy chain region D6 P-loop domain	7.5e-27	4025	4141
2448	Beaba1|5213	PF17852	Dynein_AAA_lid	Dynein heavy chain AAA lid domain	6.4e-15	2434	2554
2449	Beaba1|5215	PF16016	VASt	VAD1 Analog of StAR-related lipid transfer domain	6.1e-36	747	892
2450	Beaba1|5215	PF02893	GRAM	GRAM domain	6.2e-23	505	612
2451	Beaba1|5217	PF00590	TP_methylase	Tetrapyrrole (Corrin/Porphyrin) Methylases	4.2e-23	1	237
2452	Beaba1|5218	PF12171	zf-C2H2_jaz	Zinc-finger double-stranded RNA-binding	1.1e-07	101	125
2453	Beaba1|5218	PF12874	zf-met	Zinc-finger of C2H2 type	4.1e-05	101	125
2454	Beaba1|5219	PF00179	UQ_con	Ubiquitin-conjugating enzyme	4e-34	14	161
2455	Beaba1|522	PF01979	Amidohydro_1	Amidohydrolase family	2.4e-75	421	750
2456	Beaba1|522	PF00449	Urease_alpha	Urease alpha-subunit, N-terminal domain	5.3e-56	296	415
2457	Beaba1|522	PF00547	Urease_gamma	Urease, gamma subunit	1.7e-39	1	100
2458	Beaba1|522	PF00699	Urease_beta	Urease beta subunit	3.5e-39	141	238
2459	Beaba1|5221	PF01545	Cation_efflux	Cation efflux family	3.8e-46	178	414
2460	Beaba1|5223	PF04082	Fungal_trans	Fungal specific transcription factor domain	2.3e-19	233	420
2461	Beaba1|5223	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	3.1e-05	71	96
2462	Beaba1|9625	PF11702	DUF3295	Protein of unknown function (DUF3295)	1.9e-11	83	158
2463	Beaba1|9625	PF11702	DUF3295	Protein of unknown function (DUF3295)	9.6e-96	174	488
2464	Beaba1|9625	PF08550	DUF1752	Fungal protein of unknown function (DUF1752)	1.7e-10	27	54
2465	Beaba1|963	PF00501	AMP-binding	AMP-binding enzyme	1.7e-60	227	653
2466	Beaba1|963	PF13193	AMP-binding_C	AMP-binding enzyme C-terminal domain	1.3e-10	669	744
2467	Beaba1|963	PF00668	Condensation	Condensation domain	4.9e-10	1030	1206
2468	Beaba1|9632	PF01636	APH	Phosphotransferase enzyme family	2.2e-13	279	554
2469	Beaba1|9633	PF00078	RVT_1	Reverse transcriptase (RNA-dependent DNA polymerase)	3.9e-14	106	252
2470	Beaba1|9634	PF13561	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	2.1e-53	92	341
2471	Beaba1|9634	PF00106	adh_short	short chain dehydrogenase	4.5e-37	86	290
2472	Beaba1|9634	PF08659	KR	KR domain	1.1e-10	89	242
2473	Beaba1|9635	PF00441	Acyl-CoA_dh_1	Acyl-CoA dehydrogenase, C-terminal domain	6.7e-41	269	417
2474	Beaba1|9635	PF02771	Acyl-CoA_dh_N	Acyl-CoA dehydrogenase, N-terminal domain	5.6e-33	45	157
2475	Beaba1|9635	PF02770	Acyl-CoA_dh_M	Acyl-CoA dehydrogenase, middle domain	7e-28	162	257
2476	Beaba1|9635	PF08028	Acyl-CoA_dh_2	Acyl-CoA dehydrogenase, C-terminal domain	9.5e-13	285	400
2477	Beaba1|9636	PF01039	Carboxyl_trans	Carboxyl transferase domain	1e-132	168	633
2478	Beaba1|9640	PF05147	LANC_like	Lanthionine synthetase C-like protein	5.2e-14	100	294
2479	Beaba1|9641	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	7.2e-08	61	92
2480	Beaba1|9644	PF13639	zf-RING_2	Ring finger domain	2.1e-12	674	718
2481	Beaba1|9644	PF13923	zf-C3HC4_2	Zinc finger, C3HC4 type (RING finger)	3.5e-09	674	717
2482	Beaba1|9644	PF02225	PA	PA domain	9.7e-09	204	279
2483	Beaba1|9644	PF12678	zf-rbx1	RING-H2 zinc finger domain	1.3e-08	675	718
2484	Beaba1|9644	PF00097	zf-C3HC4	Zinc finger, C3HC4 type (RING finger)	1.9e-08	675	717
2485	Beaba1|9644	PF17123	zf-RING_11	RING-like zinc finger	3.2e-08	674	703
2486	Beaba1|9644	PF14634	zf-RING_5	zinc-RING finger domain	8.8e-07	674	718
2487	Beaba1|9644	PF13445	zf-RING_UBOX	RING-type zinc-finger	5.2e-05	675	715
2488	Beaba1|9647	PF01222	ERG4_ERG24	Ergosterol biosynthesis ERG4/ERG24 family	2.2e-144	7	483
2489	Beaba1|9647	PF06966	DUF1295	Protein of unknown function (DUF1295)	4.8e-05	314	395
2490	Beaba1|9649	PF00400	WD40	WD domain, G-beta repeat	0.0076	123	158
2491	Beaba1|9649	PF00400	WD40	WD domain, G-beta repeat	0.0013	207	245
2492	Beaba1|965	PF00067	p450	Cytochrome P450	1.5e-47	90	516
2493	Beaba1|9650	PF01379	Porphobil_deam	Porphobilinogen deaminase, dipyromethane cofactor binding domain	7.5e-71	11	224
2494	Beaba1|9650	PF03900	Porphobil_deamC	Porphobilinogen deaminase, C-terminal domain	1.2e-17	238	315
2495	Beaba1|9651	PF00179	UQ_con	Ubiquitin-conjugating enzyme	8.2e-48	6	141
2496	Beaba1|9652	PF05873	Mt_ATP-synt_D	ATP synthase D chain, mitochondrial (ATP5H)	1.9e-20	6	141
2497	Beaba1|9653	PF01849	NAC	NAC domain	1.5e-23	50	105
2498	Beaba1|9654	PF01929	Ribosomal_L14e	Ribosomal protein L14	2.5e-29	58	133
2499	Beaba1|9655	PF07955	DUF1687	Protein of unknown function (DUF1687)	6.6e-29	2	125
2500	Beaba1|9657	PF05047	L51_S25_CI-B8	Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain	9.5e-13	28	78
2501	Beaba1|9658	PF03650	MPC	Mitochondrial pyruvate carriers	3.5e-47	71	175
2502	Beaba1|9659	PF00780	CNH	CNH domain	6e-59	1366	1655
2503	Beaba1|9659	PF00621	RhoGEF	RhoGEF domain	3.5e-36	898	1082
2504	Beaba1|9659	PF15405	PH_5	Pleckstrin homology domain	1.5e-09	1121	1282
2505	Beaba1|966	PF00107	ADH_zinc_N	Zinc-binding dehydrogenase	2.8e-11	173	248
2506	Beaba1|966	PF08240	ADH_N	Alcohol dehydrogenase GroES-like domain	9e-06	33	92
2507	Beaba1|9660	PF00106	adh_short	short chain dehydrogenase	2.4e-23	7	216
2508	Beaba1|9660	PF13561	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	2e-17	12	218
2509	Beaba1|9661	PF04209	HgmA	homogentisate 1,2-dioxygenase	2e-132	35	453
2510	Beaba1|9664	PF00982	Glyco_transf_20	Glycosyltransferase family 20	7.2e-44	10	153
2511	Beaba1|967	PF00109	ketoacyl-synt	Beta-ketoacyl synthase, N-terminal domain	4.8e-71	1	250
2512	Beaba1|967	PF00698	Acyl_transf_1	Acyl transferase domain	2.5e-46	572	893
2513	Beaba1|967	PF08659	KR	KR domain	1.7e-46	2026	2199
2514	Beaba1|967	PF14765	PS-DH	Polyketide synthase dehydratase	1.2e-42	962	1268
2515	Beaba1|967	PF02801	Ketoacyl-synt_C	Beta-ketoacyl synthase, C-terminal domain	3e-31	260	382
2516	Beaba1|967	PF16197	KAsynt_C_assoc	Ketoacyl-synthetase C-terminal extension	9.5e-13	386	518
2517	Beaba1|967	PF00106	adh_short	short chain dehydrogenase	4.9e-07	2028	2132
2518	Beaba1|967	PF00550	PP-binding	Phosphopantetheine attachment site	3.5e-06	2325	2384
2519	Beaba1|9672	PF08022	FAD_binding_8	FAD-binding domain	5.4e-10	65	143
2520	Beaba1|9672	PF08030	NAD_binding_6	Ferric reductase NAD binding domain	1.2e-05	167	249
2521	Beaba1|9674	PF12520	DUF3723	Protein of unknown function (DUF3723)	3.7e-173	62	566
2522	Beaba1|9675	PF00400	WD40	WD domain, G-beta repeat	3.9e-08	745	781
2523	Beaba1|9675	PF00400	WD40	WD domain, G-beta repeat	4.3e-09	786	823
2524	Beaba1|9675	PF00400	WD40	WD domain, G-beta repeat	5.6e-10	828	865
2525	Beaba1|9675	PF00400	WD40	WD domain, G-beta repeat	3.8e-08	870	907
2526	Beaba1|9675	PF00400	WD40	WD domain, G-beta repeat	0.00055	912	945
2527	Beaba1|9675	PF00400	WD40	WD domain, G-beta repeat	1.9e-05	947	979
2528	Beaba1|9675	PF00400	WD40	WD domain, G-beta repeat	0.00014	990	1020
2529	Beaba1|9675	PF00400	WD40	WD domain, G-beta repeat	1.8e-08	1025	1062
2530	Beaba1|9675	PF00400	WD40	WD domain, G-beta repeat	3.6e-09	1067	1104
2531	Beaba1|9675	PF12894	ANAPC4_WD40	Anaphase-promoting complex subunit 4 WD40 domain	6.6e-07	762	839
2532	Beaba1|9675	PF12894	ANAPC4_WD40	Anaphase-promoting complex subunit 4 WD40 domain	6.2e-06	845	923
2533	Beaba1|9676	PF06985	HET	Heterokaryon incompatibility protein (HET)	1.6e-29	229	381
2534	Beaba1|9678	PF05699	Dimer_Tnp_hAT	hAT family C-terminal dimerisation region	8.2e-20	264	351
2535	Beaba1|9680	PF05699	Dimer_Tnp_hAT	hAT family C-terminal dimerisation region	2.2e-19	694	776
2536	Beaba1|9681	PF01266	DAO	FAD dependent oxidoreductase	5.8e-33	28	420
2537	Beaba1|9681	PF13450	NAD_binding_8	NAD(P)-binding Rossmann-like domain	4e-07	30	77
2538	Beaba1|9682	PF05699	Dimer_Tnp_hAT	hAT family C-terminal dimerisation region	9.3e-22	405	480
2539	Beaba1|9683	PF12520	DUF3723	Protein of unknown function (DUF3723)	5.8e-59	63	246
2540	Beaba1|9684	PF00072	Response_reg	Response regulator receiver domain	4.4e-26	229	343
2541	Beaba1|9684	PF02518	HATPase_c	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	1.6e-21	23	96
2542	Beaba1|9686	PF05699	Dimer_Tnp_hAT	hAT family C-terminal dimerisation region	1.9e-15	146	215
2543	Beaba1|9688	PF01544	CorA	CorA-like Mg2+ transporter protein	9.9e-12	1686	1850
2544	Beaba1|9689	PF01239	PPTA	Protein prenyltransferase alpha subunit repeat	1e-07	16	41
2545	Beaba1|969	PF13086	AAA_11	AAA domain	4.3e-59	209	424
2546	Beaba1|969	PF13087	AAA_12	AAA domain	3.2e-54	447	656
2547	Beaba1|969	PF13604	AAA_30	AAA domain	2.1e-10	209	420
2548	Beaba1|969	PF13245	AAA_19	AAA domain	1.3e-07	214	420
2549	Beaba1|969	PF04851	ResIII	Type III restriction enzyme, res subunit	2.5e-06	210	396
2550	Beaba1|969	PF09848	DUF2075	Uncharacterized conserved protein (DUF2075)	7.4e-06	226	474
2551	Beaba1|9694	PF10257	RAI16-like	Retinoic acid induced 16-like protein	4.2e-72	81	456
2552	Beaba1|9695	PF00722	Glyco_hydro_16	Glycosyl hydrolases family 16	8.7e-26	78	179
2553	Beaba1|9696	PF13424	TPR_12	Tetratricopeptide repeat	1.1e-09	643	714
2554	Beaba1|9696	PF13374	TPR_10	Tetratricopeptide repeat	0.019	648	674
2555	Beaba1|9698	PF00082	Peptidase_S8	Subtilase family	9.6e-38	176	454
2556	Beaba1|9698	PF01483	P_proprotein	Proprotein convertase P-domain	5.4e-25	514	600
2557	Beaba1|9699	PF00787	PX	PX domain	5.5e-19	60	177
2558	Beaba1|97	PF02737	3HCDH_N	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	7.2e-40	5	181
2559	Beaba1|97	PF00725	3HCDH	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain	4.9e-08	186	232
2560	Beaba1|970	PF01902	Diphthami_syn_2	Diphthamide synthase	9.2e-24	7	257
2561	Beaba1|9700	PF07766	LETM1	LETM1-like protein	3.2e-104	137	401
2562	Beaba1|9702	PF00406	ADK	Adenylate kinase	1.1e-18	11	82
2563	Beaba1|9702	PF00406	ADK	Adenylate kinase	2.6e-13	130	238
2564	Beaba1|9702	PF05191	ADK_lid	Adenylate kinase, active site lid	1.4e-15	175	210
2565	Beaba1|9702	PF13207	AAA_17	AAA domain	2.5e-09	12	81
2566	Beaba1|9704	PF01937	DUF89	Protein of unknown function DUF89	3.4e-127	23	445
2567	Beaba1|9706	PF02777	Sod_Fe_C	Iron/manganese superoxide dismutases, C-terminal domain	4.2e-34	97	193
2568	Beaba1|9706	PF00081	Sod_Fe_N	Iron/manganese superoxide dismutases, alpha-hairpin domain	3.7e-31	4	81
2569	Beaba1|971	PF00096	zf-C2H2	Zinc finger, C2H2 type	4e-05	376	399
2570	Beaba1|971	PF00096	zf-C2H2	Zinc finger, C2H2 type	1.6e-06	405	427
2571	Beaba1|971	PF12874	zf-met	Zinc-finger of C2H2 type	0.00025	376	397
2572	Beaba1|971	PF13912	zf-C2H2_6	C2H2-type zinc finger	0.0036	405	427
2573	Beaba1|9711	PF13805	Pil1	Eisosome component PIL1	1.2e-108	36	284
2574	Beaba1|9712	PF00719	Pyrophosphatase	Inorganic pyrophosphatase	2.5e-57	166	348
2575	Beaba1|9713	PF10780	MRP_L53	39S ribosomal protein L53/MRP-L53	3.8e-22	55	105
2576	Beaba1|9714	PF03908	Sec20	Sec20	1.3e-13	192	281
2577	Beaba1|9715	PF00596	Aldolase_II	Class II Aldolase and Adducin N-terminal domain	1.9e-43	22	229
2578	Beaba1|9716	PF00096	zf-C2H2	Zinc finger, C2H2 type	1e-05	170	195
2579	Beaba1|9716	PF13912	zf-C2H2_6	C2H2-type zinc finger	0.011	176	196
2580	Beaba1|9717	PF00793	DAHP_synth_1	DAHP synthetase I family	4.3e-100	55	354
2581	Beaba1|9530	PF13424	TPR_12	Tetratricopeptide repeat	1.2e-08	379	448
