#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","JAACLJ010000009.1",1170569,1171768,"+",,,"GQ602_007301","KAF4581164.1",379,"wlm domain-containing protein"
"Un","JAACLJ010000009.1",1173056,1173838,"+",,,"GQ602_007302","KAF4581165.1",210,"hypothetical protein GQ602_007302"
"Un","JAACLJ010000009.1",1174249,1176882,"-",,,"GQ602_007303","KAF4581166.1",433,"Fungal specific transcription factor"
"Un","JAACLJ010000009.1",1177367,1183287,"-",,,"GQ602_007304","KAF4581167.1",1493,"RhoGAP domain-containing protein"
"Un","JAACLJ010000009.1",1185148,1185522,"+",,,"GQ602_007305","KAF4581168.1",124,"hypothetical protein GQ602_007305"
"Un","JAACLJ010000009.1",1186139,1186798,"+",,,"GQ602_007306","KAF4581169.1",188,"hypothetical protein GQ602_007306"
"Un","JAACLJ010000009.1",1186966,1190445,"-",,,"GQ602_007307","KAF4581170.1",667,"Mg2+ transporter protein, CorA-like protein"
"Un","JAACLJ010000009.1",1190899,1192174,"-",,,"GQ602_007308","KAF4581171.1",365,"BTB/POZ domain-containing protein"
"Un","JAACLJ010000009.1",1193636,1194730,"+",,,"GQ602_007309","KAF4581172.1",318,"Thioredoxin"
"Un","JAACLJ010000009.1",1196088,1196990,"+",,,"GQ602_007310","KAF4581173.1",237,"putative SIS1 Heat shock protein"
"Un","JAACLJ010000009.1",1197558,1198567,"-",,,"GQ602_007311","KAF4581174.1",217,"Small nuclear ribonucleoprotein-associated protein B"
"Un","JAACLJ010000009.1",1198905,1199538,"+",,,"GQ602_007312","KAF4581175.1",173,"60S ribosomal protein L11"
"Un","JAACLJ010000009.1",1200164,1200835,"+",,,"GQ602_007313","KAF4581176.1",223,"ATP synthase alpha chain precursor"
"Un","JAACLJ010000009.1",1201430,1203513,"+",,,"GQ602_007314","KAF4581177.1",550,"ATP synthase subunit alpha, mitochondrial"
"Un","JAACLJ010000009.1",1204939,1206555,"-",,,"GQ602_007315","KAF4581178.1",538,"hypothetical protein GQ602_007315"
"Un","JAACLJ010000009.1",1210850,1212064,"-",,,"GQ602_007316","KAF4581179.1",346,"ATP-dependent (S)-NAD(P)H-hydrate dehydratase"
"Un","JAACLJ010000009.1",1215135,1217247,"+",,,"GQ602_007317","KAF4581180.1",685,"pumilio domain-containing protein"
"Un","JAACLJ010000009.1",1217990,1218950,"+",,,"GQ602_007318","KAF4581181.1",289,"hypothetical protein GQ602_007318"
"Un","JAACLJ010000009.1",1219493,1220071,"-",,,"GQ602_007319","KAF4581182.1",143,"RNA polymerase Rpb4 family protein"
"Un","JAACLJ010000009.1",1220188,1221012,"+",,,"GQ602_007320","KAF4581183.1",170,"cis-Golgi transport protein particle complex subunit"
"Un","JAACLJ010000009.1",1221114,1222055,"-",,,"GQ602_007321","KAF4581184.1",292,"26S proteasome regulatory subunit S5A, multiubiquitin chain binding protein"
"Un","JAACLJ010000009.1",1222529,1223733,"+",,,"GQ602_007322","KAF4581185.1",366,"Borealin-like protein"
"Un","JAACLJ010000009.1",1223986,1224851,"-",,,"GQ602_007323","KAF4581186.1",197,"Density-regulated protein DRP1"
"Un","JAACLJ010000009.1",1225725,1228271,"+",,,"GQ602_007324","KAF4581187.1",848,"Methyltransferase type 11"
"Un","JAACLJ010000009.1",1228975,1230028,"+",,,"GQ602_007325","KAF4581188.1",310,"Prohibitin-2"
"Un","JAACLJ010000009.1",1230630,1231050,"+",,,"GQ602_007326","KAF4581189.1",81,"putative ubiquitin-like protein ubl1"
"Un","JAACLJ010000009.1",1231664,1232860,"-",,,"GQ602_007327","KAF4581190.1",398,"RNA polymerase II transcription factor SIII, subunit A"
"Un","JAACLJ010000009.1",1232902,1233302,"-",,,"GQ602_007328","KAF4581191.1",75,"hypothetical protein GQ602_007328"
"Un","JAACLJ010000009.1",1233680,1234963,"+",,,"GQ602_007329","KAF4581192.1",380,"transcription initiation factor iif"
"Un","JAACLJ010000009.1",1235266,1236263,"+",,,"GQ602_007330","KAF4581193.1",239,"haloacid dehalogenase-like hydrolase"
"Un","JAACLJ010000009.1",1236779,1237141,"+",,,"GQ602_007331","KAF4581194.1",120,"hypothetical protein GQ602_007331"
"Un","JAACLJ010000009.1",1240018,1241737,"+",,,"GQ602_007332","KAF4581195.1",525,"nucleotide-sugar transporter"
"Un","JAACLJ010000009.1",1242478,1243701,"-",,,"GQ602_007333","KAF4581196.1",407,"RNP domain protein"
"Un","JAACLJ010000009.1",1244984,1246906,"+",,,"GQ602_007334","KAF4581197.1",493,"6-phosphogluconate dehydrogenase"
"Un","JAACLJ010000009.1",1247575,1250200,"+",,,"GQ602_007335","KAF4581198.1",825,"SWI/SNF and RSC complex subunit Ssr4"
"Un","JAACLJ010000009.1",1250759,1253552,"-",,,"GQ602_007336","KAF4581199.1",556,"glycoside hydrolase family 18 protein"
"Un","JAACLJ010000009.1",1254723,1257223,"-",,,"GQ602_007337","KAF4581200.1",814,"Molybdenum cofactor sulfurase"
"Un","JAACLJ010000009.1",1258423,1259818,"+",,,"GQ602_007338","KAF4581201.1",402,"hypothetical protein GQ602_007338"
"Un","JAACLJ010000009.1",1261780,1264457,"+",,,"GQ602_007339","KAF4581202.1",853,"arsenite resistance protein Ars2"
"Un","JAACLJ010000009.1",1264812,1265991,"+",,,"GQ602_007340","KAF4581203.1",355,"PinX1- protein"
"Un","JAACLJ010000009.1",1266477,1266818,"-",,,"GQ602_007341","KAF4581204.1",69,"conidiation-specific expression protein"
"Un","JAACLJ010000009.1",1267377,1268960,"-",,,"GQ602_007342","KAF4581205.1",509,"phenylalanyl-tRNA synthetase alpha chain"
"Un","JAACLJ010000009.1",1269432,1270585,"+",,,"GQ602_007343","KAF4581206.1",365,"DUF1746-domain-containing protein"
"Un","JAACLJ010000009.1",1270662,1271870,"-",,,"GQ602_007344","KAF4581207.1",402,"RNA-3\\'-phosphate cyclase family protein"
"Un","JAACLJ010000009.1",1272352,1274850,"+",,,"GQ602_007345","KAF4581208.1",832,"pentatricopeptide repeat containing protein"
"Un","JAACLJ010000009.1",1275008,1276191,"-",,,"GQ602_007346","KAF4581209.1",263,"Bromodomain associated domain protein"
"Un","JAACLJ010000009.1",1276709,1279089,"-",,,"GQ602_007347","KAF4581210.1",718,"dipeptidyl peptidase"
"Un","JAACLJ010000009.1",1279663,1282683,"-",,,"GQ602_007348","KAF4581211.1",582,"Serine/arginine repetitive matrix protein 1"
"Un","JAACLJ010000009.1",1283261,1285771,"+",,,"GQ602_007349","KAF4581212.1",478,"gtp-binding nuclear gsp1 ran protein"
"Un","JAACLJ010000009.1",1286941,1288676,"+",,,"GQ602_007350","KAF4581213.1",512,"homeobox transcription factor"
"Un","JAACLJ010000009.1",1289792,1291327,"-",,,"GQ602_007351","KAF4581214.1",511,"NAD kinase associated with ferric reductase"
"Un","JAACLJ010000009.1",1292551,1293397,"-",,,"GQ602_007352","KAF4581215.1",240,"ribosomal protein S5 domain 2-type fold domain containing protein"
"Un","JAACLJ010000009.1",1294345,1295607,"+",,,"GQ602_007353","KAF4581216.1",420,"Serine/threonine-protein phosphatase 2A activator 2"
"Un","JAACLJ010000009.1",1296871,1297726,"-",,,"GQ602_007354","KAF4581217.1",266,"NAD(P)-binding domain protein"
"Un","JAACLJ010000009.1",1298330,1299009,"+",,,"GQ602_007355","KAF4581218.1",180,"conidial pigment biosynthesis scytalone dehydratase Arp1"
"Un","JAACLJ010000009.1",1299260,1300052,"+",,,"GQ602_007356","KAF4581219.1",233,"Ubiquitin-conjugating enzyme/RWD-like protein"
"Un","JAACLJ010000009.1",1300195,1301334,"-",,,"GQ602_007357","KAF4581220.1",379,"tetratricopeptide repeat protein"
"Un","JAACLJ010000009.1",1301767,1302518,"+",,,"GQ602_007358","KAF4581221.1",232,"riboflavin synthase alpha chain"
"Un","JAACLJ010000009.1",1302612,1304360,"-",,,"GQ602_007359","KAF4581222.1",582,"Crossover junction endonuclease MUS81"
"Un","JAACLJ010000009.1",1305486,1307158,"+",,,"GQ602_007360","KAF4581223.1",538,"N-acetylglucosamine-phosphate mutase"
"Un","JAACLJ010000009.1",1308140,1309458,"-",,,"GQ602_007361","KAF4581224.1",336,"Protein arginine N-methyltransferase 1"
"Un","JAACLJ010000009.1",1310042,1310882,"-",,,"GQ602_007362","KAF4581225.1",260,"Ribosome biogenesis protein nsa2"
"Un","JAACLJ010000009.1",1311241,1311828,"+",,,"GQ602_007363","KAF4581226.1",195,"YmL49-like protein"
"Un","JAACLJ010000009.1",1312200,1314579,"-",,,"GQ602_007364","KAF4581227.1",771,"TTK protein kinase"
"Un","JAACLJ010000009.1",1315251,1316361,"+",,,"GQ602_007365","KAF4581228.1",330,"Mn2+ homeostasis protein Per1"
"Un","JAACLJ010000009.1",1316730,1317207,"-",,,"GQ602_007366","KAF4581229.1",130,"putative helix-loop-helix dna-binding domain-containing protein"
"Un","JAACLJ010000009.1",1318647,1320523,"-",,,"GQ602_007367","KAF4581230.1",572,"delta 1-pyrroline-5-carboxylate dehydrogenase"
"Un","JAACLJ010000009.1",1320944,1323412,"-",,,"GQ602_007368","KAF4581231.1",731,"Alkaline phosphatase D-related protein"
"Un","JAACLJ010000009.1",1327333,1330852,"+",,,"GQ602_007369","KAF4581232.1",1154,"protein family UPF0592"
"Un","JAACLJ010000009.1",1330870,1332357,"-",,,"GQ602_007370","KAF4581233.1",140,"hypothetical protein GQ602_007370"
"Un","JAACLJ010000009.1",1332884,1334714,"-",,,"GQ602_007371","KAF4581234.1",589,"Endopolyphosphatase"
"Un","JAACLJ010000009.1",1336013,1337500,"-",,,"GQ602_007372","KAF4581235.1",495,"putative aminomethyltransferase, mitochondrial"
"Un","JAACLJ010000009.1",1338230,1339786,"-",,,"GQ602_007373","KAF4581236.1",477,"vacuolar ATP synthase subunit H"
"Un","JAACLJ010000009.1",1341008,1342188,"+",,,"GQ602_007374","KAF4581237.1",369,"glycophorin A domain-containing protein"
"Un","JAACLJ010000009.1",1342839,1343700,"-",,,"GQ602_007375","KAF4581238.1",192,"60S ribosomal protein L9"
"Un","JAACLJ010000009.1",1344148,1345192,"+",,,"GQ602_007376","KAF4581239.1",322,"Vacuolar protein sorting-associated protein 26"
"Un","JAACLJ010000009.1",1345434,1349033,"-",,,"GQ602_007377","KAF4581240.1",1159,"DNA repair protein rad51"
"Un","JAACLJ010000009.1",1349464,1350629,"-",,,"GQ602_007378","KAF4581241.1",349,"DNA repair protein RAD51"
"Un","JAACLJ010000009.1",1351029,1351673,"-",,,"GQ602_007379","KAF4581242.1",214,"putative heat shock protein 30"
"Un","JAACLJ010000009.1",1353027,1355097,"-",,,"GQ602_007380","KAF4581243.1",631,"YTH domain protein"
"Un","JAACLJ010000009.1",1355247,1355547,"+",,,"GQ602_007381","KAF4581244.1",81,"hypothetical protein GQ602_007381"
"Un","JAACLJ010000009.1",1358801,1359636,"-",,,"GQ602_007382","KAF4581245.1",261,"proteasome component C5"
"Un","JAACLJ010000009.1",1360001,1365969,"+",,,"GQ602_007383","KAF4581246.1",1934,"phosphatidylinositol 3-kinase 3"
"Un","JAACLJ010000009.1",1366451,1368474,"-",,,"GQ602_007384","KAF4581247.1",590,"cation diffusion facilitator 10"
"Un","JAACLJ010000009.1",1370226,1371617,"+",,,"GQ602_007385","KAF4581248.1",68,"hypothetical protein GQ602_007385"
"Un","JAACLJ010000009.1",1371778,1374533,"+",,,"GQ602_007386","KAF4581249.1",898,"hypothetical protein GQ602_007386"
"Un","JAACLJ010000009.1",1375197,1375952,"-",,,"GQ602_007387","KAF4581250.1",197,"6,7-dimethyl-8-ribityllumazine synthase"
"Un","JAACLJ010000009.1",1376602,1379494,"+",,,"GQ602_007388","KAF4581251.1",873,"DNA mismatch repair protein"
"Un","JAACLJ010000009.1",1395832,1397305,"+",,,"GQ602_007389","KAF4581252.1",170,"hypothetical protein GQ602_007389"
"Un","JAACLJ010000009.1",1405697,1407170,"+",,,"GQ602_007390","KAF4581253.1",170,"hypothetical protein GQ602_007390"
"Un","JAACLJ010000009.1",1415514,1416013,"+",,,"GQ602_007391","KAF4581254.1",150,"hypothetical protein GQ602_007391"
"Un","JAACLJ010000009.1",1423975,1424322,"+",,,"GQ602_007392","KAF4581255.1",115,"hypothetical protein GQ602_007392"
"Un","JAACLJ010000009.1",1427297,1427662,"+",,,"GQ602_007393","KAF4581256.1",81,"hypothetical protein GQ602_007393"
"Un","JAACLJ010000010.1",23775,24297,"+",,,"GQ602_007394","KAF4580473.1",155,"hypothetical protein GQ602_007394"
"Un","JAACLJ010000010.1",26193,27571,"+",,,"GQ602_007395","KAF4580474.1",426,"hypothetical protein GQ602_007395"
"Un","JAACLJ010000010.1",47651,48173,"+",,,"GQ602_007396","KAF4580475.1",155,"hypothetical protein GQ602_007396"
"Un","JAACLJ010000010.1",56155,56538,"+",,,"GQ602_007397","KAF4580476.1",127,"hypothetical protein GQ602_007397"
"Un","JAACLJ010000010.1",73180,73674,"+",,,"GQ602_007398","KAF4580477.1",164,"hypothetical protein GQ602_007398"
"Un","JAACLJ010000010.1",81355,81738,"+",,,"GQ602_007399","KAF4580478.1",127,"hypothetical protein GQ602_007399"
"Un","JAACLJ010000010.1",98266,98814,"+",,,"GQ602_007400","KAF4580479.1",182,"hypothetical protein GQ602_007400"
"Un","JAACLJ010000010.1",122568,124068,"+",,,"GQ602_007401","KAF4580480.1",182,"hypothetical protein GQ602_007401"
"Un","JAACLJ010000010.1",139215,139544,"+",,,"GQ602_007402","KAF4580481.1",109,"hypothetical protein GQ602_007402"
"Un","JAACLJ010000010.1",146820,147797,"+",,,"GQ602_007403","KAF4580482.1",325,"hypothetical protein GQ602_007403"
"Un","JAACLJ010000010.1",155981,156491,"+",,,"GQ602_007404","KAF4580483.1",151,"hypothetical protein GQ602_007404"
"Un","JAACLJ010000010.1",164412,168195,"+",,,"GQ602_007405","KAF4580484.1",585,"hypothetical protein GQ602_007405"
"Un","JAACLJ010000010.1",178323,179805,"+",,,"GQ602_007406","KAF4580485.1",366,"hypothetical protein GQ602_007406"
"Un","JAACLJ010000011.1",540,2329,"-",,,"GQ602_007407","KAF4580347.1",229,"hypothetical protein GQ602_007407"
"Un","JAACLJ010000011.1",5671,6557,"+",,,"GQ602_007408","KAF4580348.1",276,"Accumulation-associated protein"
"Un","JAACLJ010000011.1",6769,7422,"-",,,"GQ602_007409","KAF4580349.1",217,"hydrolase"
"Un","JAACLJ010000011.1",8242,9873,"-",,,"GQ602_007410","KAF4580350.1",543,"hypothetical protein GQ602_007410"
"Un","JAACLJ010000011.1",11465,12179,"-",,,"GQ602_007411","KAF4580351.1",199,"hypothetical protein GQ602_007411"
"Un","JAACLJ010000011.1",13727,14053,"+",,,"GQ602_007412","KAF4580352.1",74,"hypothetical protein GQ602_007412"
"Un","JAACLJ010000011.1",15243,16253,"+",,,"GQ602_007413","KAF4580353.1",264,"adenosine deaminase family protein"
"Un","JAACLJ010000011.1",16470,17235,"+",,,"GQ602_007414","KAF4580354.1",231,"adenosine deaminase family protein"
"Un","JAACLJ010000011.1",17557,18715,"+",,,"GQ602_007415","KAF4580355.1",332,"methyltransferase domain-containing protein"
"Un","JAACLJ010000011.1",18811,20811,"-",,,"GQ602_007416","KAF4580356.1",666,"putative enterotoxin"
"Un","JAACLJ010000011.1",20960,21252,"-",,,"GQ602_007417","KAF4580357.1",76,"hypothetical protein GQ602_007417"
"Un","JAACLJ010000011.1",21621,21943,"+",,,"GQ602_007418","KAF4580358.1",89,"putative small nuclear ribonucleoprotein F"
"Un","JAACLJ010000011.1",23086,24021,"+",,,"GQ602_007419","KAF4580359.1",311,"GTP-binding protein EsdC"
"Un","JAACLJ010000011.1",24718,26610,"-",,,"GQ602_007420","KAF4580360.1",630,"heat-labile enterotoxin A subunit"
"Un","JAACLJ010000011.1",27895,28974,"+",,,"GQ602_007421","KAF4580361.1",340,"amidohydrolase family protein"
"Un","JAACLJ010000011.1",29339,31423,"-",,,"GQ602_007422","KAF4580362.1",694,"hypothetical protein GQ602_007422"
"Un","JAACLJ010000011.1",33007,33622,"-",,,"GQ602_007423","KAF4580363.1",161,"Clock-controlled protein 6"
"Un","JAACLJ010000001.1",7249,9339,"+",,,"GQ602_000001","KAF4594388.1",670,"AMP-dependent synthetase/ligase"
"Un","JAACLJ010000001.1",9796,12754,"-",,,"GQ602_000002","KAF4594389.1",870,"regulatory protein Ral2"
"Un","JAACLJ010000001.1",13447,14168,"-",,,"GQ602_000003","KAF4594390.1",216,"Mitochondrial peroxiredoxin PRX1"
"Un","JAACLJ010000001.1",14960,17524,"-",,,"GQ602_000004","KAF4594391.1",854,"Lipase 4"
"Un","JAACLJ010000001.1",19119,20048,"-",,,"GQ602_000005","KAF4594392.1",309,"NmrA-domain-containing protein"
"Un","JAACLJ010000001.1",20604,23396,"-",,,"GQ602_000006","KAF4594393.1",881,"aminopeptidase 2"
"Un","JAACLJ010000001.1",24490,25518,"-",,,"GQ602_000007","KAF4594394.1",342,"NACHT and WD40 domain protein"
"Un","JAACLJ010000001.1",26915,28263,"+",,,"GQ602_000008","KAF4594395.1",429,"fasciclin domain-containing protein"
"Un","JAACLJ010000001.1",31512,33649,"+",,,"GQ602_000009","KAF4594396.1",573,"C6 transcription factor"
"Un","JAACLJ010000001.1",33735,35358,"-",,,"GQ602_000010","KAF4594397.1",480,"Pantothenate transporter liz1"
"Un","JAACLJ010000001.1",35683,37482,"+",,,"GQ602_000011","KAF4594398.1",550,"Acetamidase"
"Un","JAACLJ010000001.1",38318,40364,"+",,,"GQ602_000012","KAF4594399.1",525,"peptidase S33, tripeptidyl-peptidase"
"Un","JAACLJ010000001.1",42053,43468,"+",,,"GQ602_000013","KAF4594400.1",471,"GATA zinc finger domain-containing protein 14-like"
"Un","JAACLJ010000001.1",43934,46756,"-",,,"GQ602_000014","KAF4594401.1",940,"sulfatase domain protein"
"Un","JAACLJ010000001.1",48341,50432,"+",,,"GQ602_000015","KAF4594402.1",576,"Baeyer-Villiger monooxygenase"
"Un","JAACLJ010000001.1",51469,53345,"-",,,"GQ602_000016","KAF4594403.1",523,"hexose transporter-like protein"
"Un","JAACLJ010000001.1",55941,56279,"-",,,"GQ602_000017","KAF4594404.1",112,"hypothetical protein GQ602_000017"
"Un","JAACLJ010000001.1",57241,58908,"+",,,"GQ602_000018","KAF4594405.1",555,"heat-labile enterotoxin subunit alpha"
"Un","JAACLJ010000001.1",59451,60518,"+",,,"GQ602_000019","KAF4594406.1",355,"phospholipase D precursor"
"Un","JAACLJ010000001.1",60779,62020,"-",,,"GQ602_000020","KAF4594407.1",413,"amidohydrolase"
"Un","JAACLJ010000001.1",63557,66910,"+",,,"GQ602_000021","KAF4594408.1",687,"Serine/threonine-protein kinase domain protein"
"Un","JAACLJ010000001.1",67369,69027,"+",,,"GQ602_000022","KAF4594409.1",531,"alpha-1,2-mannosidase family protein"
"Un","JAACLJ010000001.1",69091,70159,"-",,,"GQ602_000023","KAF4594410.1",320,"Clavaminate synthase-like protein"
"Un","JAACLJ010000001.1",70478,70771,"+",,,"GQ602_000024","KAF4594411.1",97,"DUF341 domain-containing protein"
"Un","JAACLJ010000001.1",70834,71406,"+",,,"GQ602_000025","KAF4594412.1",190,"serine hydrolase FSH"
"Un","JAACLJ010000001.1",71971,80132,"+",,,"GQ602_000026","KAF4594413.1",2547,"polyketide synthase"
"Un","JAACLJ010000001.1",80517,83160,"+",,,"GQ602_000027","KAF4594414.1",538,"Cytochrome P450 4V2"
"Un","JAACLJ010000001.1",84061,86419,"+",,,"GQ602_000028","KAF4594415.1",741,"cytochrome b/b6/petB-like protein"
"Un","JAACLJ010000001.1",86571,88115,"-",,,"GQ602_000029","KAF4594416.1",474,"endothelin-converting enzyme 1"
"Un","JAACLJ010000001.1",88619,89594,"-",,,"GQ602_000030","KAF4594417.1",266,"hypothetical protein GQ602_000030"
"Un","JAACLJ010000001.1",90569,91849,"-",,,"GQ602_000031","KAF4594418.1",426,"hypothetical protein GQ602_000031"
"Un","JAACLJ010000001.1",92538,94237,"+",,,"GQ602_000032","KAF4594419.1",545,"Phosphatidylinositol-glycan biosynthesis class S protein"
"Un","JAACLJ010000001.1",95067,95609,"+",,,"GQ602_000033","KAF4594420.1",180,"hypothetical protein GQ602_000033"
"Un","JAACLJ010000001.1",96423,97593,"+",,,"GQ602_000034","KAF4594421.1",370,"GPI transamidase component PIG-S"
"Un","JAACLJ010000001.1",98345,99853,"+",,,"GQ602_000035","KAF4594422.1",502,"retinal dehydrogenase 2"
"Un","JAACLJ010000001.1",100046,101776,"-",,,"GQ602_000036","KAF4594423.1",576,"amino acid permease family protein"
"Un","JAACLJ010000001.1",104150,104995,"+",,,"GQ602_000037","KAF4594424.1",257,"myb family transcription factor"
"Un","JAACLJ010000001.1",105259,106245,"-",,,"GQ602_000038","KAF4594425.1",328,"protoheme IX farnesyltransferase, mitochondrial"
"Un","JAACLJ010000001.1",106965,107431,"+",,,"GQ602_000039","KAF4594426.1",110,"hypothetical protein GQ602_000039"
"Un","JAACLJ010000001.1",107995,109365,"+",,,"GQ602_000040","KAF4594427.1",396,"protein related to integral membrane protein PTH11"
"Un","JAACLJ010000001.1",109550,111126,"-",,,"GQ602_000041","KAF4594428.1",432,"short chain dehydrogenase"
"Un","JAACLJ010000001.1",111923,113282,"+",,,"GQ602_000042","KAF4594429.1",424,"retinol dehydrogenase protein"
"Un","JAACLJ010000001.1",113944,115483,"+",,,"GQ602_000043","KAF4594430.1",475,"phosphatidylserine decarboxylase"
"Un","JAACLJ010000001.1",115999,119769,"-",,,"GQ602_000044","KAF4594431.1",1207,"DNA mismatch repair protein msh6"
"Un","JAACLJ010000001.1",120571,122258,"+",,,"GQ602_000045","KAF4594432.1",519,"hypothetical protein GQ602_000045"
"Un","JAACLJ010000001.1",122816,123287,"-",,,"GQ602_000046","KAF4594433.1",98,"membrane-associating domain-containing protein"
"Un","JAACLJ010000001.1",123743,124311,"-",,,"GQ602_000047","KAF4594434.1",165,"hypothetical protein GQ602_000047"
"Un","JAACLJ010000001.1",125546,126215,"-",,,"GQ602_000048","KAF4594435.1",202,"minor allergen Alt a 7"
"Un","JAACLJ010000001.1",126556,127785,"-",,,"GQ602_000049","KAF4594436.1",409,"glycerophosphoryl diester phosphodiesterase"
"Un","JAACLJ010000001.1",128116,129623,"-",,,"GQ602_000050","KAF4594437.1",419,"glycoside hydrolase family 18 protein"
"Un","JAACLJ010000001.1",130354,131745,"+",,,"GQ602_000051","KAF4594438.1",419,"WD repeat-containing protein JIP5"
"Un","JAACLJ010000001.1",132266,133204,"-",,,"GQ602_000052","KAF4594439.1",312,"maleylacetate reductase"
"Un","JAACLJ010000001.1",134190,136466,"-",,,"GQ602_000053","KAF4594440.1",716,"mRNA capping enzyme, beta subunit, structural domain protein"
